timeuseastern,speed,acceleration,temperature,humidity,roadGrade,FuelRate
2020-04-23 10:01:31.000,0.0,0.0,55.94,86.0,0.0,1.36
2020-04-23 10:01:32.000,0.0,0.0,55.94,86.0,0.0,1.374
2020-04-23 10:01:33.000,2.57816268,0.7161563000000001,55.94,86.0,0.0,1.36
2020-04-23 10:01:34.000,4.32751526,0.4859312722222221,55.94,86.0,0.0,0.977
2020-04-23 10:01:35.000,5.93685526,0.4470388888888887,55.94,86.0,0.0,1.215
2020-04-23 10:01:36.000,8.14004172,0.6119962388888887,55.94,86.0,0.0,3.474
2020-04-23 10:01:37.000,10.1871222,0.5686334666666668,55.94,86.0,0.0,2.364
2020-04-23 10:01:38.000,12.46916632,0.6339011444444447,55.94,86.0,0.0,4.531
2020-04-23 10:01:39.000,14.10908378,0.4555326277777776,55.94,86.0,0.0205569862832468,4.227
2020-04-23 10:01:40.000,15.62508206,0.421110633333333,55.94,86.0,0.0,4.266
2020-04-23 10:01:41.000,16.56171794,0.2601766333333346,55.94,86.0,0.0083711438988479,5.006
2020-04-23 10:01:42.000,17.1555644,0.164957349999999,55.94,86.0,0.0,0.159
2020-04-23 10:01:43.000,18.01495196,0.2387187666666674,55.94,86.0,-0.0114816644568893,4.61
2020-04-23 10:01:44.000,20.23423182,0.6164666277777773,55.94,86.0,-0.013280159937801,4.081
2020-04-23 10:01:45.000,20.81198488,0.1604869611111112,55.94,86.0,0.0,1.598
2020-04-23 10:01:46.000,20.57863058,-0.0648206388888885,55.94,86.0,-0.0021096438594334,0.225
2020-04-23 10:01:47.000,20.56253718,-0.0044703888888895,55.94,86.0,0.007606277586341,1.823
2020-04-23 10:01:48.000,20.78140742,0.0607972888888888,55.94,86.0,0.0,1.757
2020-04-23 10:01:49.000,21.56193732,0.2168138611111105,55.94,86.0,0.0051594760356058,2.087
2020-04-23 10:01:50.000,22.18797058,0.1738981277777789,55.94,86.0,0.0,1.638
2020-04-23 10:01:51.000,23.18737072,0.2776111499999993,55.94,86.0,-0.0017062105953555,2.774
2020-04-23 10:01:52.000,24.29620598,0.3080097944444446,55.94,86.0,0.0,2.232
2020-04-23 10:01:53.000,25.15559354,0.2387187666666674,55.94,86.0,0.0,2.602
2020-04-23 10:01:54.000,25.5160857,0.1001367111111104,55.94,86.0,-2.311938477026028e-05,0.37
2020-04-23 10:01:55.000,25.10892268,-0.1131008388888892,55.94,86.0,0.0003352310790332,1.228
2020-04-23 10:01:56.000,25.7655334,0.1823918666666681,55.94,86.0,-0.0033715769443,2.496
2020-04-23 10:01:57.000,25.95382618,0.0523035499999977,55.94,86.0,0.0,1.4
2020-04-23 10:01:58.000,25.43722804,-0.1434994833333327,55.94,86.0,-0.0008970321290498,1.519
2020-04-23 10:01:59.000,24.92223924,-0.1430524444444447,55.94,86.0,-0.0063385646552841,0.0
2020-04-23 10:02:00.000,23.28071244,-0.455979666666666,55.94,86.0,0.0,0.0
2020-04-23 10:02:01.000,20.01536158,-0.9070419055555554,55.94,86.0,0.0,0.0
2020-04-23 10:02:02.000,15.98396488,-1.119832416666667,55.94,86.0,-0.0018726701656341,0.211
2020-04-23 10:02:03.000,11.20261574,-1.3281525388888884,55.94,86.0,0.0,0.687
2020-04-23 10:02:04.000,6.50012426,-1.3062476333333335,55.94,86.0,0.0,0.74
2020-04-23 10:02:05.000,3.37478598,-0.868149522222222,55.94,86.0,0.0008502795954395,1.083
2020-04-23 10:02:06.000,1.15550612,-0.6164666277777779,55.94,86.0,0.0,1.598
2020-04-23 10:02:07.000,0.0,-0.3209739222222221,55.94,86.0,0.0,1.744
2020-04-23 10:02:08.000,0.0,0.0,55.94,86.0,0.0,1.294
2020-04-23 10:02:09.000,0.0,0.0,55.94,86.0,0.0,1.783
2020-04-23 10:02:10.000,0.0,0.0,55.94,86.0,0.0,1.334
2020-04-23 10:02:11.000,0.0,0.0,55.94,86.0,0.0,1.717
2020-04-23 10:02:12.000,0.0,0.0,55.94,86.0,0.0,1.704
2020-04-23 10:02:13.000,0.20277684,0.0563269,55.94,86.0,0.0,1.625
2020-04-23 10:02:14.000,3.06257402,0.7943881055555556,55.94,86.0,0.0,1.374
2020-04-23 10:02:15.000,1.8748811,-0.3299147,55.94,86.0,0.0,1.466
2020-04-23 10:02:16.000,1.04768034,-0.2297779888888888,55.94,86.0,0.0,1.493
2020-04-23 10:02:17.000,0.0,-0.2910223166666667,55.94,86.0,0.0,1.611
2020-04-23 10:02:18.000,0.0,0.0,55.94,86.0,-0.0004750906538781,1.176
2020-04-23 10:02:19.000,0.0,0.0,55.94,86.0,-0.0009501813077562,1.585
2020-04-23 10:02:20.000,0.0,0.0,55.94,86.0,-0.0014252719616344,1.242
2020-04-23 10:02:21.000,0.0,0.0,55.94,86.0,-0.0019003626155125,1.638
2020-04-23 10:02:22.000,0.0,0.0,55.94,86.0,-0.0023754532693907,1.242
